show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,latitude,longitude
s18,TV Show,Falsa identidad,,Eduardo Yáñez,Mexico,"September 22, 2021",2020,TV-MA,2 Seasons,Spanish-Language TV Shows,Strangers Diego and Isabel flee their home in Mexico and pretend to be a married couple to escape his drug-dealing enemies and her abusive husband.,23.6585116,-102.0077097
s18,TV Show,Falsa identidad,,Eduardo Yáñez,Mexico,"September 22, 2021",2020,TV-MA,2 Seasons,TV Dramas,Strangers Diego and Isabel flee their home in Mexico and pretend to be a married couple to escape his drug-dealing enemies and her abusive husband.,23.6585116,-102.0077097
s18,TV Show,Falsa identidad,,Sonya Smith,Mexico,"September 22, 2021",2020,TV-MA,2 Seasons,Crime TV Shows,Strangers Diego and Isabel flee their home in Mexico and pretend to be a married couple to escape his drug-dealing enemies and her abusive husband.,23.6585116,-102.0077097
s18,TV Show,Falsa identidad,,Sonya Smith,Mexico,"September 22, 2021",2020,TV-MA,2 Seasons,Spanish-Language TV Shows,Strangers Diego and Isabel flee their home in Mexico and pretend to be a married couple to escape his drug-dealing enemies and her abusive husband.,23.6585116,-102.0077097
s18,TV Show,Falsa identidad,,Sonya Smith,Mexico,"September 22, 2021",2020,TV-MA,2 Seasons,TV Dramas,Strangers Diego and Isabel flee their home in Mexico and pretend to be a married couple to escape his drug-dealing enemies and her abusive husband.,23.6585116,-102.0077097
s18,TV Show,Falsa identidad,,Alejandro Camacho,Mexico,"September 22, 2021",2020,TV-MA,2 Seasons,Crime TV Shows,Strangers Diego and Isabel flee their home in Mexico and pretend to be a married couple to escape his drug-dealing enemies and her abusive husband.,23.6585116,-102.0077097
s18,TV Show,Falsa identidad,,Alejandro Camacho,Mexico,"September 22, 2021",2020,TV-MA,2 Seasons,Spanish-Language TV Shows,Strangers Diego and Isabel flee their home in Mexico and pretend to be a married couple to escape his drug-dealing enemies and her abusive husband.,23.6585116,-102.0077097
s18,TV Show,Falsa identidad,,Alejandro Camacho,Mexico,"September 22, 2021",2020,TV-MA,2 Seasons,TV Dramas,Strangers Diego and Isabel flee their home in Mexico and pretend to be a married couple to escape his drug-dealing enemies and her abusive husband.,23.6585116,-102.0077097
s18,TV Show,Falsa identidad,,Azela Robinson,Mexico,"September 22, 2021",2020,TV-MA,2 Seasons,Crime TV Shows,Strangers Diego and Isabel flee their home in Mexico and pretend to be a married couple to escape his drug-dealing enemies and her abusive husband.,23.6585116,-102.0077097
s18,TV Show,Falsa identidad,,Azela Robinson,Mexico,"September 22, 2021",2020,TV-MA,2 Seasons,Spanish-Language TV Shows,Strangers Diego and Isabel flee their home in Mexico and pretend to be a married couple to escape his drug-dealing enemies and her abusive husband.,23.6585116,-102.0077097
s18,TV Show,Falsa identidad,,Azela Robinson,Mexico,"September 22, 2021",2020,TV-MA,2 Seasons,TV Dramas,Strangers Diego and Isabel flee their home in Mexico and pretend to be a married couple to escape his drug-dealing enemies and her abusive husband.,23.6585116,-102.0077097
s18,TV Show,Falsa identidad,,Uriel del Toro,Mexico,"September 22, 2021",2020,TV-MA,2 Seasons,Crime TV Shows,Strangers Diego and Isabel flee their home in Mexico and pretend to be a married couple to escape his drug-dealing enemies and her abusive husband.,23.6585116,-102.0077097
s18,TV Show,Falsa identidad,,Uriel del Toro,Mexico,"September 22, 2021",2020,TV-MA,2 Seasons,Spanish-Language TV Shows,Strangers Diego and Isabel flee their home in Mexico and pretend to be a married couple to escape his drug-dealing enemies and her abusive husband.,23.6585116,-102.0077097
s18,TV Show,Falsa identidad,,Uriel del Toro,Mexico,"September 22, 2021",2020,TV-MA,2 Seasons,TV Dramas,Strangers Diego and Isabel flee their home in Mexico and pretend to be a married couple to escape his drug-dealing enemies and her abusive husband.,23.6585116,-102.0077097
s18,TV Show,Falsa identidad,,Géraldine Bazán,Mexico,"September 22, 2021",2020,TV-MA,2 Seasons,Crime TV Shows,Strangers Diego and Isabel flee their home in Mexico and pretend to be a married couple to escape his drug-dealing enemies and her abusive husband.,23.6585116,-102.0077097
s18,TV Show,Falsa identidad,,Géraldine Bazán,Mexico,"September 22, 2021",2020,TV-MA,2 Seasons,Spanish-Language TV Shows,Strangers Diego and Isabel flee their home in Mexico and pretend to be a married couple to escape his drug-dealing enemies and her abusive husband.,23.6585116,-102.0077097
s18,TV Show,Falsa identidad,,Géraldine Bazán,Mexico,"September 22, 2021",2020,TV-MA,2 Seasons,TV Dramas,Strangers Diego and Isabel flee their home in Mexico and pretend to be a married couple to escape his drug-dealing enemies and her abusive husband.,23.6585116,-102.0077097
s18,TV Show,Falsa identidad,,Gabriela Roel,Mexico,"September 22, 2021",2020,TV-MA,2 Seasons,Crime TV Shows,Strangers Diego and Isabel flee their home in Mexico and pretend to be a married couple to escape his drug-dealing enemies and her abusive husband.,23.6585116,-102.0077097
s18,TV Show,Falsa identidad,,Gabriela Roel,Mexico,"September 22, 2021",2020,TV-MA,2 Seasons,Spanish-Language TV Shows,Strangers Diego and Isabel flee their home in Mexico and pretend to be a married couple to escape his drug-dealing enemies and her abusive husband.,23.6585116,-102.0077097
s18,TV Show,Falsa identidad,,Gabriela Roel,Mexico,"September 22, 2021",2020,TV-MA,2 Seasons,TV Dramas,Strangers Diego and Isabel flee their home in Mexico and pretend to be a married couple to escape his drug-dealing enemies and her abusive husband.,23.6585116,-102.0077097
s18,TV Show,Falsa identidad,,Marcus Ornellas,Mexico,"September 22, 2021",2020,TV-MA,2 Seasons,Crime TV Shows,Strangers Diego and Isabel flee their home in Mexico and pretend to be a married couple to escape his drug-dealing enemies and her abusive husband.,23.6585116,-102.0077097
s18,TV Show,Falsa identidad,,Marcus Ornellas,Mexico,"September 22, 2021",2020,TV-MA,2 Seasons,Spanish-Language TV Shows,Strangers Diego and Isabel flee their home in Mexico and pretend to be a married couple to escape his drug-dealing enemies and her abusive husband.,23.6585116,-102.0077097
s18,TV Show,Falsa identidad,,Marcus Ornellas,Mexico,"September 22, 2021",2020,TV-MA,2 Seasons,TV Dramas,Strangers Diego and Isabel flee their home in Mexico and pretend to be a married couple to escape his drug-dealing enemies and her abusive husband.,23.6585116,-102.0077097
s19,Movie,Intrusion,Adam Salky,Freida Pinto,,"September 22, 2021",2021,TV-14,94 min,Thrillers,"After a deadly home invasion at a couple’s new dream house, the traumatized wife searches for answers — and learns the real danger is just beginning.",,
s19,Movie,Intrusion,Adam Salky,Logan Marshall-Green,,"September 22, 2021",2021,TV-14,94 min,Thrillers,"After a deadly home invasion at a couple’s new dream house, the traumatized wife searches for answers — and learns the real danger is just beginning.",,
s19,Movie,Intrusion,Adam Salky,Robert John Burke,,"September 22, 2021",2021,TV-14,94 min,Thrillers,"After a deadly home invasion at a couple’s new dream house, the traumatized wife searches for answers — and learns the real danger is just beginning.",,
s19,Movie,Intrusion,Adam Salky,Megan Elisabeth Kelly,,"September 22, 2021",2021,TV-14,94 min,Thrillers,"After a deadly home invasion at a couple’s new dream house, the traumatized wife searches for answers — and learns the real danger is just beginning.",,
s19,Movie,Intrusion,Adam Salky,Sarah Minnich,,"September 22, 2021",2021,TV-14,94 min,Thrillers,"After a deadly home invasion at a couple’s new dream house, the traumatized wife searches for answers — and learns the real danger is just beginning.",,
s19,Movie,Intrusion,Adam Salky,Hayes Hargrove,,"September 22, 2021",2021,TV-14,94 min,Thrillers,"After a deadly home invasion at a couple’s new dream house, the traumatized wife searches for answers — and learns the real danger is just beginning.",,
s19,Movie,Intrusion,Adam Salky,Mark Sivertsen,,"September 22, 2021",2021,TV-14,94 min,Thrillers,"After a deadly home invasion at a couple’s new dream house, the traumatized wife searches for answers — and learns the real danger is just beginning.",,
s19,Movie,Intrusion,Adam Salky,Brandon Fierro,,"September 22, 2021",2021,TV-14,94 min,Thrillers,"After a deadly home invasion at a couple’s new dream house, the traumatized wife searches for answers — and learns the real danger is just beginning.",,
s19,Movie,Intrusion,Adam Salky,Antonio Valles,,"September 22, 2021",2021,TV-14,94 min,Thrillers,"After a deadly home invasion at a couple’s new dream house, the traumatized wife searches for answers — and learns the real danger is just beginning.",,
s19,Movie,Intrusion,Adam Salky,Clint Obenchain,,"September 22, 2021",2021,TV-14,94 min,Thrillers,"After a deadly home invasion at a couple’s new dream house, the traumatized wife searches for answers — and learns the real danger is just beginning.",,
s20,TV Show,Jaguar,,Blanca Suárez,,"September 22, 2021",2021,TV-MA,1 Season,International TV Shows,"In the 1960s, a Holocaust survivor joins a group of self-trained spies who seek justice against Nazis fleeing to Spain to hide after WWII.",,
s20,TV Show,Jaguar,,Blanca Suárez,,"September 22, 2021",2021,TV-MA,1 Season,Spanish-Language TV Shows,"In the 1960s, a Holocaust survivor joins a group of self-trained spies who seek justice against Nazis fleeing to Spain to hide after WWII.",,
s20,TV Show,Jaguar,,Blanca Suárez,,"September 22, 2021",2021,TV-MA,1 Season,TV Action & Adventure,"In the 1960s, a Holocaust survivor joins a group of self-trained spies who seek justice against Nazis fleeing to Spain to hide after WWII.",,
s20,TV Show,Jaguar,,Iván Marcos,,"September 22, 2021",2021,TV-MA,1 Season,International TV Shows,"In the 1960s, a Holocaust survivor joins a group of self-trained spies who seek justice against Nazis fleeing to Spain to hide after WWII.",,
s20,TV Show,Jaguar,,Iván Marcos,,"September 22, 2021",2021,TV-MA,1 Season,Spanish-Language TV Shows,"In the 1960s, a Holocaust survivor joins a group of self-trained spies who seek justice against Nazis fleeing to Spain to hide after WWII.",,
s20,TV Show,Jaguar,,Iván Marcos,,"September 22, 2021",2021,TV-MA,1 Season,TV Action & Adventure,"In the 1960s, a Holocaust survivor joins a group of self-trained spies who seek justice against Nazis fleeing to Spain to hide after WWII.",,
s20,TV Show,Jaguar,,Óscar Casas,,"September 22, 2021",2021,TV-MA,1 Season,International TV Shows,"In the 1960s, a Holocaust survivor joins a group of self-trained spies who seek justice against Nazis fleeing to Spain to hide after WWII.",,
s20,TV Show,Jaguar,,Óscar Casas,,"September 22, 2021",2021,TV-MA,1 Season,Spanish-Language TV Shows,"In the 1960s, a Holocaust survivor joins a group of self-trained spies who seek justice against Nazis fleeing to Spain to hide after WWII.",,
s20,TV Show,Jaguar,,Óscar Casas,,"September 22, 2021",2021,TV-MA,1 Season,TV Action & Adventure,"In the 1960s, a Holocaust survivor joins a group of self-trained spies who seek justice against Nazis fleeing to Spain to hide after WWII.",,
s20,TV Show,Jaguar,,Adrián Lastra,,"September 22, 2021",2021,TV-MA,1 Season,International TV Shows,"In the 1960s, a Holocaust survivor joins a group of self-trained spies who seek justice against Nazis fleeing to Spain to hide after WWII.",,
s20,TV Show,Jaguar,,Adrián Lastra,,"September 22, 2021",2021,TV-MA,1 Season,Spanish-Language TV Shows,"In the 1960s, a Holocaust survivor joins a group of self-trained spies who seek justice against Nazis fleeing to Spain to hide after WWII.",,
s20,TV Show,Jaguar,,Adrián Lastra,,"September 22, 2021",2021,TV-MA,1 Season,TV Action & Adventure,"In the 1960s, a Holocaust survivor joins a group of self-trained spies who seek justice against Nazis fleeing to Spain to hide after WWII.",,
s20,TV Show,Jaguar,,Francesc Garrido,,"September 22, 2021",2021,TV-MA,1 Season,International TV Shows,"In the 1960s, a Holocaust survivor joins a group of self-trained spies who seek justice against Nazis fleeing to Spain to hide after WWII.",,
s20,TV Show,Jaguar,,Francesc Garrido,,"September 22, 2021",2021,TV-MA,1 Season,Spanish-Language TV Shows,"In the 1960s, a Holocaust survivor joins a group of self-trained spies who seek justice against Nazis fleeing to Spain to hide after WWII.",,
s20,TV Show,Jaguar,,Francesc Garrido,,"September 22, 2021",2021,TV-MA,1 Season,TV Action & Adventure,"In the 1960s, a Holocaust survivor joins a group of self-trained spies who seek justice against Nazis fleeing to Spain to hide after WWII.",,
s20,TV Show,Jaguar,,Stefan Weinert,,"September 22, 2021",2021,TV-MA,1 Season,International TV Shows,"In the 1960s, a Holocaust survivor joins a group of self-trained spies who seek justice against Nazis fleeing to Spain to hide after WWII.",,
s20,TV Show,Jaguar,,Stefan Weinert,,"September 22, 2021",2021,TV-MA,1 Season,Spanish-Language TV Shows,"In the 1960s, a Holocaust survivor joins a group of self-trained spies who seek justice against Nazis fleeing to Spain to hide after WWII.",,
s20,TV Show,Jaguar,,Stefan Weinert,,"September 22, 2021",2021,TV-MA,1 Season,TV Action & Adventure,"In the 1960s, a Holocaust survivor joins a group of self-trained spies who seek justice against Nazis fleeing to Spain to hide after WWII.",,
s20,TV Show,Jaguar,,Julia Möller,,"September 22, 2021",2021,TV-MA,1 Season,International TV Shows,"In the 1960s, a Holocaust survivor joins a group of self-trained spies who seek justice against Nazis fleeing to Spain to hide after WWII.",,
s20,TV Show,Jaguar,,Julia Möller,,"September 22, 2021",2021,TV-MA,1 Season,Spanish-Language TV Shows,"In the 1960s, a Holocaust survivor joins a group of self-trained spies who seek justice against Nazis fleeing to Spain to hide after WWII.",,
s20,TV Show,Jaguar,,Julia Möller,,"September 22, 2021",2021,TV-MA,1 Season,TV Action & Adventure,"In the 1960s, a Holocaust survivor joins a group of self-trained spies who seek justice against Nazis fleeing to Spain to hide after WWII.",,
s20,TV Show,Jaguar,,Alicia Chojnowski,,"September 22, 2021",2021,TV-MA,1 Season,International TV Shows,"In the 1960s, a Holocaust survivor joins a group of self-trained spies who seek justice against Nazis fleeing to Spain to hide after WWII.",,
s20,TV Show,Jaguar,,Alicia Chojnowski,,"September 22, 2021",2021,TV-MA,1 Season,Spanish-Language TV Shows,"In the 1960s, a Holocaust survivor joins a group of self-trained spies who seek justice against Nazis fleeing to Spain to hide after WWII.",,
s20,TV Show,Jaguar,,Alicia Chojnowski,,"September 22, 2021",2021,TV-MA,1 Season,TV Action & Adventure,"In the 1960s, a Holocaust survivor joins a group of self-trained spies who seek justice against Nazis fleeing to Spain to hide after WWII.",,
s21,TV Show,Monsters Inside: The 24 Faces of Billy Milligan,Olivier Megaton,,,"September 22, 2021",2021,TV-14,1 Season,Crime TV Shows,"In the late 1970s, an accused serial rapist claims multiple personalities control his behavior, setting off a legal odyssey that captivates America.",,
s21,TV Show,Monsters Inside: The 24 Faces of Billy Milligan,Olivier Megaton,,,"September 22, 2021",2021,TV-14,1 Season,Docuseries,"In the late 1970s, an accused serial rapist claims multiple personalities control his behavior, setting off a legal odyssey that captivates America.",,
s21,TV Show,Monsters Inside: The 24 Faces of Billy Milligan,Olivier Megaton,,,"September 22, 2021",2021,TV-14,1 Season,International TV Shows,"In the late 1970s, an accused serial rapist claims multiple personalities control his behavior, setting off a legal odyssey that captivates America.",,
s22,TV Show,Resurrection: Ertugrul,,Engin Altan Düzyatan,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,International TV Shows,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Engin Altan Düzyatan,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,TV Action & Adventure,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Engin Altan Düzyatan,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,TV Dramas,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Serdar Gökhan,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,International TV Shows,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Serdar Gökhan,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,TV Action & Adventure,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Serdar Gökhan,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,TV Dramas,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Hülya Darcan,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,International TV Shows,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Hülya Darcan,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,TV Action & Adventure,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Hülya Darcan,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,TV Dramas,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Kaan Taşaner,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,International TV Shows,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Kaan Taşaner,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,TV Action & Adventure,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Kaan Taşaner,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,TV Dramas,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Esra Bilgiç,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,International TV Shows,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Esra Bilgiç,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,TV Action & Adventure,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Esra Bilgiç,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,TV Dramas,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Osman Soykut,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,International TV Shows,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Osman Soykut,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,TV Action & Adventure,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Osman Soykut,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,TV Dramas,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Serdar Deniz,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,International TV Shows,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Serdar Deniz,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,TV Action & Adventure,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Serdar Deniz,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,TV Dramas,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Cengiz Coşkun,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,International TV Shows,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Cengiz Coşkun,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,TV Action & Adventure,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Cengiz Coşkun,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,TV Dramas,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Reshad Strik,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,International TV Shows,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Reshad Strik,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,TV Action & Adventure,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Reshad Strik,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,TV Dramas,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Hande Subaşı,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,International TV Shows,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Hande Subaşı,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,TV Action & Adventure,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s22,TV Show,Resurrection: Ertugrul,,Hande Subaşı,Turkey,"September 22, 2021",2018,TV-14,5 Seasons,TV Dramas,"When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land.",38.9597594,34.9249653
s23,Movie,Avvai Shanmughi,K.S. Ravikumar,Kamal Hassan,,"September 21, 2021",1996,TV-PG,161 min,Comedies,"Newly divorced and denied visitation rights with his daughter, a doting father disguises himself as a gray-haired nanny in order to spend time with her.",,
s23,Movie,Avvai Shanmughi,K.S. Ravikumar,Kamal Hassan,,"September 21, 2021",1996,TV-PG,161 min,International Movies,"Newly divorced and denied visitation rights with his daughter, a doting father disguises himself as a gray-haired nanny in order to spend time with her.",,
s23,Movie,Avvai Shanmughi,K.S. Ravikumar,Meena,,"September 21, 2021",1996,TV-PG,161 min,Comedies,"Newly divorced and denied visitation rights with his daughter, a doting father disguises himself as a gray-haired nanny in order to spend time with her.",,
s23,Movie,Avvai Shanmughi,K.S. Ravikumar,Meena,,"September 21, 2021",1996,TV-PG,161 min,International Movies,"Newly divorced and denied visitation rights with his daughter, a doting father disguises himself as a gray-haired nanny in order to spend time with her.",,
s23,Movie,Avvai Shanmughi,K.S. Ravikumar,Gemini Ganesan,,"September 21, 2021",1996,TV-PG,161 min,Comedies,"Newly divorced and denied visitation rights with his daughter, a doting father disguises himself as a gray-haired nanny in order to spend time with her.",,
s23,Movie,Avvai Shanmughi,K.S. Ravikumar,Gemini Ganesan,,"September 21, 2021",1996,TV-PG,161 min,International Movies,"Newly divorced and denied visitation rights with his daughter, a doting father disguises himself as a gray-haired nanny in order to spend time with her.",,
s23,Movie,Avvai Shanmughi,K.S. Ravikumar,Heera Rajgopal,,"September 21, 2021",1996,TV-PG,161 min,Comedies,"Newly divorced and denied visitation rights with his daughter, a doting father disguises himself as a gray-haired nanny in order to spend time with her.",,
s23,Movie,Avvai Shanmughi,K.S. Ravikumar,Heera Rajgopal,,"September 21, 2021",1996,TV-PG,161 min,International Movies,"Newly divorced and denied visitation rights with his daughter, a doting father disguises himself as a gray-haired nanny in order to spend time with her.",,
s23,Movie,Avvai Shanmughi,K.S. Ravikumar,Nassar,,"September 21, 2021",1996,TV-PG,161 min,Comedies,"Newly divorced and denied visitation rights with his daughter, a doting father disguises himself as a gray-haired nanny in order to spend time with her.",,
s23,Movie,Avvai Shanmughi,K.S. Ravikumar,Nassar,,"September 21, 2021",1996,TV-PG,161 min,International Movies,"Newly divorced and denied visitation rights with his daughter, a doting father disguises himself as a gray-haired nanny in order to spend time with her.",,
s23,Movie,Avvai Shanmughi,K.S. Ravikumar,S.P. Balasubrahmanyam,,"September 21, 2021",1996,TV-PG,161 min,Comedies,"Newly divorced and denied visitation rights with his daughter, a doting father disguises himself as a gray-haired nanny in order to spend time with her.",,
s23,Movie,Avvai Shanmughi,K.S. Ravikumar,S.P. Balasubrahmanyam,,"September 21, 2021",1996,TV-PG,161 min,International Movies,"Newly divorced and denied visitation rights with his daughter, a doting father disguises himself as a gray-haired nanny in order to spend time with her.",,
s24,Movie,Go! Go! Cory Carson: Chrissy Takes the Wheel,Alex Woo,Maisie Benson,,"September 21, 2021",2021,TV-Y,61 min,Children & Family Movies,"From arcade games to sled days and hiccup cures, Cory Carson’s curious little sister Chrissy speeds off on her own for fun and adventure all over town!",,
s24,Movie,Go! Go! Cory Carson: Chrissy Takes the Wheel,Alex Woo,Paul Killam,,"September 21, 2021",2021,TV-Y,61 min,Children & Family Movies,"From arcade games to sled days and hiccup cures, Cory Carson’s curious little sister Chrissy speeds off on her own for fun and adventure all over town!",,
s24,Movie,Go! Go! Cory Carson: Chrissy Takes the Wheel,Alex Woo,Kerry Gudjohnsen,,"September 21, 2021",2021,TV-Y,61 min,Children & Family Movies,"From arcade games to sled days and hiccup cures, Cory Carson’s curious little sister Chrissy speeds off on her own for fun and adventure all over town!",,
s24,Movie,Go! Go! Cory Carson: Chrissy Takes the Wheel,Alex Woo,AC Lim,,"September 21, 2021",2021,TV-Y,61 min,Children & Family Movies,"From arcade games to sled days and hiccup cures, Cory Carson’s curious little sister Chrissy speeds off on her own for fun and adventure all over town!",,
s24,Movie,Go! Go! Cory Carson: Chrissy Takes the Wheel,Stanley Moore,Maisie Benson,,"September 21, 2021",2021,TV-Y,61 min,Children & Family Movies,"From arcade games to sled days and hiccup cures, Cory Carson’s curious little sister Chrissy speeds off on her own for fun and adventure all over town!",,
s24,Movie,Go! Go! Cory Carson: Chrissy Takes the Wheel,Stanley Moore,Paul Killam,,"September 21, 2021",2021,TV-Y,61 min,Children & Family Movies,"From arcade games to sled days and hiccup cures, Cory Carson’s curious little sister Chrissy speeds off on her own for fun and adventure all over town!",,
s24,Movie,Go! Go! Cory Carson: Chrissy Takes the Wheel,Stanley Moore,Kerry Gudjohnsen,,"September 21, 2021",2021,TV-Y,61 min,Children & Family Movies,"From arcade games to sled days and hiccup cures, Cory Carson’s curious little sister Chrissy speeds off on her own for fun and adventure all over town!",,
s24,Movie,Go! Go! Cory Carson: Chrissy Takes the Wheel,Stanley Moore,AC Lim,,"September 21, 2021",2021,TV-Y,61 min,Children & Family Movies,"From arcade games to sled days and hiccup cures, Cory Carson’s curious little sister Chrissy speeds off on her own for fun and adventure all over town!",,
